phrase_number,category,tags
1066,general,Leadership
1067,general,Ideas
1068,general,"Labor/work, unity of"
1068,general,Labor/work
1069,general,Key
1071,general,Laziness
1072,general,Heiau
1072,general,Image
1072,general,Kahuna
1074,general,Kinship (see also family)
1075,general,Love (see also affection)
1078,general,Hospitality
1078,general,"Labor/work, guests"
1078,general,Labor/work
1080,general,Insult
1083,general,Harmony
1085,general,"Kinship, claiming illustrious"
1085,general,Kinship (see also family)
1086,general,"Gourd (see also food, container for)"
1087,general,Inside
1088,general,Injury
1089,general,Hardness
1089,general,Hypocrisy
1091,general,"Luck, ill or bad"
1092,general,Haste
1094,general,Habitation
1094,general,Happiness
1094,general,Loneliness
1096,general,Guilt
1096,general,Innocence
1097,general,Lightning
1103,general,Life
1103,general,"Man, from gods"
1103,general,Man
1104,general,"House, appearance and disappearance"
1104,general,House
1104,general,"Houses, of Honolulu"
1104,general,Ideas
1104,general,Illusions
1104,general,Mirage
1107,general,"Hands, constantly touching"
1107,general,Hands
1108,general,"Luck, ill or bad"
1113,general,Hula
1113,general,Kindness
1116,general,"Husband, with young wife"
1116,general,Husband
1116,general,"Marriage (see also intermarriage), to young woman"
1116,general,Marriage (see also intermarriage)
1116,general,Maturity
1118,general,Leaves
1119,general,Lost
1120,general,Gossip
1123,general,"Gourd (see also food, container for)"
1126,general,Lovemaking
1126,general,Marriage (see also intermarriage)
1126,general,"Mate (see also husband, wife)"
1129,general,"Gourd (see also food, container for)"
1129,general,"Husband, lazy"
1129,general,Husband
1130,general,Love (see also affection)
1131,general,Kahuna
1132,general,Insignificance
1138,general,Labor/work
1140,general,Illness
1141,general,Laziness
1143,general,Heat
1144,general,Heat
1146,general,"Kauwa, kinship with"
1146,general,Kauwa
1148,general,Hospitality
1152,general,"Labor/work, importance of good tools"
1152,general,Labor/work
1154,general,Labor/work
1156,general,Laziness
1158,general,Labor/work
1162,general,"Loss, of wife"
1162,general,Loss
1163,general,Lips
1164,general,"Kapa, beaters"
1164,general,Kapa
1164,general,Labor/work
1165,general,Love (see also affection)
1166,general,Harmony
1166,general,Love (see also affection)
1171,general,"Man, ofKohala"
1171,general,Man
1175,general,"Home, appreciation of"
1175,general,"Learning (see also knowledge, teaching)"
1178,general,"House, thatching of"
1178,general,House
1179,general,Iron
1182,general,Ignorance
1182,general,"Knowledge, pretense of"
1182,general,Knowledge (see also learning. wisdom)
1186,general,"Lahainaluna, by observation"
1186,general,Lahainaluna
1187,general,Ivory
1187,general,Laughter
1189,general,"Head, empty"
1189,general,Head
1189,general,Ignorance
1190,general,"Love, meaning of"
1190,general,Love (see also affection)
1191,general,Life
1192,general,Inquisitiveness (see also curiosity)
1193,general,"Hill, companion on the"
1193,general,Kilu (game)
1193,general,"Luck, boast of"
1199,general,Inquisitiveness (see also curiosity)
1200,general,"Life, family"
1200,general,Life
1203,general,Mirage
1204,general,Knowledge (see also learning. wisdom)
1205,general,Laziness
1208,general,Ivory
1208,general,"Labor/work, results of"
1208,general,Labor/work
1209,general,"Knowledge, depth of"
1209,general,Knowledge (see also learning. wisdom)
1212,general,Knowledge (see also learning. wisdom)
1212,general,Mana
1214,general,Hatred
1214,general,Heat
1215,general,Ladder
1216,general,Meat
1217,general,Kahuna
1219,general,Life
1220,general,Hesitation
1220,general,Hospitality
1220,general,Invitations
1222,general,Happiness
1222,general,Hero
1225,general,Hula
1226,general,Kire
1228,general,"Loss, of"
1228,general,Loss
1229,general,Heedfulness
1229,general,"Life, long"
1229,general,Life
1230,general,Knees
1233,general,Inexperienced
1234,general,Ivory
1234,general,Lei
1234,general,"Lovemaking, invitation to"
1234,general,Lovemaking
1235,general,Lava
1240,general,"Lovemaking, importance of man's skill"
1240,general,Lovemaking
1240,general,Man
1241,general,"Home, forget to return"
1241,general,"Home, appreciation of"
1241,general,Imu
1242,general,Kahuna
1242,general,Moloka'i
1244,general,Goodness
1244,general,Graciousness
1247,general,"Gourd (see also food, container for)"
1247,general,Ignorance
1247,general,Knowledge (see also learning. wisdom)
1252,general,"Health (see also disease, illness)"
1252,general,Herbs (see also medicine)
1252,general,"Medicine (see also health, herbs, illness)"
1253,general,"Gourd (see also food, container for)"
1253,general,Love (see also affection)
1254,general,Halter
1254,general,Horse
1256,general,"Lei, for"
1256,general,Lei
1259,general,"Kauwa, ofMaui"
1259,general,"Kauwa, soot containers"
1259,general,Kauwa
1266,general,Habitation
1266,general,"House, of"
1266,general,House
1266,general,Life
1267,general,Gossip
1269,general,"Milk, breast"
1277,general,Hands
1278,general,Harshness
1279,general,Helpless
1283,general,Letter
1283,general,Messenger
1284,general,Letter
1284,general,"Love, messenger of"
1284,general,"Love, words of"
1284,general,Love (see also affection)
1284,general,Messenger
1286,general,"House, owner of"
1289,general,Labor/work
1289,general,Lying
1290,general,Hands
1292,general,House
1293,general,House
1294,general,"House, dreaded"
1294,general,"House, of chiefs"
1294,general,House
1294,general,"Kapu, of chief"
1294,general,"Kapu (see also law, rules)"
1294,general,"Law (see also kapu, rules)"
1296,general,Lover/sweetheart
1302,general,Injury
1302,general,Innocence
1304,general,Gossip
1305,general,"Love, desire for"
1305,general,Love (see also affection)
1305,general,"Man, woman"
1305,general,Man
1307,general,"House, vacant"
1307,general,House
1308,general,Loincloth/malo
1308,general,Maturity
1312,general,Leaves
1315,general,Habitation
1315,general,"Home, without ridge pole"
1315,general,"Home, appreciation of"
1315,general,Ivory
1316,general,Life
1318,general,Hospitality
1318,general,Imu
1319,general,Instability
1319,general,"Land, unstable"
1319,general,Land
1320,general,Konohiki
1328,general,"Hospitality, poor"
1328,general,Hospitality
1336,general,Hands
1337,general,Hunting
1337,general,Injury
1337,general,Land
1340,general,Grass
1343,general,Menehune
1348,general,Locust
1349,general,Hatchet
1349,general,Meat
1357,general,"Hands, gestures of"
1357,general,Hands
1361,general,"Hair, of plants"
1361,general,Hair
1365,general,Hunting
1370,general,Hands
1372,general,"Hands, palms of"
1372,general,Hands
1373,general,Hands
1379,general,Hands
1380,general,"Hills, climbing, the"
1380,general,"Hills, climbing"
1380,general,Hunting
1381,general,Imu
1391,general,Hands
1397,general,Knowledge (see also learning. wisdom)
1401,general,In-laws
1402,general,Harbor
1404,general,"Hula, 'ili'i/i"
1404,general,Hula
1405,general,Konane (game)
1406,general,Kimo (game)
1408,general,"Labor/work, difficulty of"
1408,general,Labor/work
1410,general,"Kapu, of Pele and her followers"
1410,general,"Kapu (see also law, rules)"
1410,general,"Law (see also kapu, rules)"
1411,general,Lover/sweetheart
1411,general,"Mate (see also husband, wife), of"
1411,general,"Mate (see also husband, wife)"
1414,general,Lahainaluna
1414,general,"Light, ever burning"
1414,general,Light
1415,general,"Land, foreign"
1415,general,Land
1418,general,"Love, securely held"
1418,general,Love (see also affection)
1418,general,"Lover/sweetheart, securely held"
1418,general,Lover/sweetheart
1420,general,Humility
1420,general,"Kauwa, humility of"
1420,general,"Kauwa, ofMoloka'i"
1420,general,Kauwa
1422,general,"Health (see also disease, illness)"
1422,general,"Life, source of"
1422,general,Life
1423,general,Heat
1424,general,Loyalty
1426,general,Image
1426,general,Logs
1428,general,Labor/work
1428,general,Lahainaluna
1432,general,Hospitality
1434,general,Kindness
1434,general,Love (see also affection)
1435,general,Meat
1438,general,Lei
1438,general,"Love, for children"
1438,general,Love (see also affection)
1439,general,Labor/work
1440,general,Hospitality
1440,general,Invitations
1440,general,"Life, voice of"
1440,general,Life
1443,general,"Kauwa, drowning of"
1443,general,Kauwa
1445,general,Lion
1447,general,Land
1448,general,"Gourd (see also food, container for)"
1452,general,"Love, binding"
1452,general,Love (see also affection)
1454,general,Labor/work
1463,general,"Home, appreciation of"
1463,general,Kahuna
1463,general,Love (see also affection)
1463,general,"Man, wife/lover"
1463,general,Man
1463,general,Marriage (see also intermarriage)
1464,general,Kapa
1471,general,Ignorance
1471,general,"Lahainaluna, chants for children"
1471,general,"Lahainaluna, children"
1471,general,Lahainaluna
1474,general,House
1480,general,"Luck, ill or bad"
1485,general,Heedlessness
1485,general,Moloka'i
1485,general,Kidnapping
1486,general,"Mat, patterned"
1486,general,Mat
1490,general,Insect
1491,general,Mirage
1493,general,Hero
1493,general,Lei
1496,general,"Head, bald"
1496,general,Head
1497,general,Loincloth/malo
1498,general,Ivory
1498,general,"Labor/work, difficult"
1498,general,"Labor/work, easy"
1498,general,Labor/work
1499,general,"Man, sign of"
1499,general,Man
1500,general,"Lips, burning"
1500,general,Lips
1500,general,"Lovemaking, memorable"
1500,general,Lovemaking
1500,general,"Lover/sweetheart, fiery"
1500,general,"Lover/sweetheart, memorable"
1500,general,Lover/sweetheart
1501,general,Heiau
1501,general,Mana
1502,general,Invitations
1504,general,Labor/work
1505,general,"Mate (see also husband, wife)"
1505,general,Maturity
1506,general,"Gourd (see also food, container for)"
1506,general,Labor/work
1507,general,Labor/work
1515,general,Mirage
1516,general,Inevitability
1520,general,Inconsequential
1520,general,Interest
1522,general,Kahuna
1525,general,Illness
1526,general,"Hills, climbing, gray"
1526,general,"Hills, climbing"
1527,general,Inaccessible
1528,general,Ladder
1528,general,"Man, wife/lover"
1528,general,Man
1532,general,Imu
1533,general,Kapa
1534,general,Instability
1543,general,Guidance
1544,general,Guidance
1544,general,Leadership
1544,general,Mainstay
1546,general,Hole
1546,general,Illness
1547,general,Lover/sweetheart
1555,general,Hospitality
1557,general,Hospitality
1571,general,Kipu'upu'u (warriors of Kamehameha)
1572,general,"Head, flattened"
1572,general,Head
1574,general,Gossip
1574,general,Grief (see also mourning)
1574,general,"Lover/sweetheart, death of"
1574,general,Lover/sweetheart
1580,general,"Lei, mist"
1580,general,Lei
1600,general,"Head, big"
1600,general,Head
1601,general,Kapa
1607,general,Heaven
1612,general,"Head, bald"
1612,general,Head
1613,general,Longing
1616,general,"Head, resting"
1616,general,Head
1616,general,Labor/work
1617,general,Head
1617,general,Labor/work
1620,general,"Homeland, pride in"
1620,general,"Homeland, appreciation of"
1620,general,Intermarriage
1620,general,Kauwa
1620,general,Kinship (see also family)
1624,general,Ivory
1624,general,Kahuna
1624,general,Moloka'i
1625,general,Mast
1630,general,Loincloth/malo
1634,general,Harbor
1634,general,"Lover/sweetheart, of asailor"
1634,general,Lover/sweetheart
1635,general,Imu
1638,general,Lei
1638,general,Love (see also affection)
1642,general,"Home, appreciation of"
1642,general,Loincloth/malo
1643,general,Guidance
1643,general,Kindness
1643,general,Lost
1643,general,Mirage
1644,general,Marriage (see also intermarriage)
1646,general,Ink
1646,general,"Learning (see also knowledge, teaching)"
1646,general,Lahainaluna
1650,general,"Knowledge, depth of"
1650,general,Knowledge (see also learning. wisdom)
1650,general,"Learning (see also knowledge, teaching), admiration of"
1650,general,"Learning (see also knowledge, teaching)"
1650,general,Lahainaluna
1653,general,Moloka'i
1654,general,Intelligence
1654,general,"Light, of knowledge"
1654,general,Light
1655,general,"Moloka'i, of"
1655,general,Moloka'i
1657,general,Mirage
1658,general,Heiau
1659,general,Head
1659,general,Lice
1660,general,Lips
1664,general,Helmet
1671,general,Christian
1671,general,Heaven
1672,general,Ladder
1674,general,"Kahuna, must be careful"
1674,general,Kahuna
1677,general,"Head, roasted"
1677,general,Head
1677,general,Imu
1679,general,Grease
1680,general,Mirage
1681,general,Ivory
1681,general,"Man, in search of woman"
1681,general,Man
1682,general,"Kapu, strict observation of"
1682,general,"Kapu (see also law, rules)"
1684,general,Harbor
1685,general,Harbor
1686,general,Harbor
1687,general,Imu
1687,general,"Kapu, great"
1687,general,"Kapu (see also law, rules)"
1691,general,Hawaiians
1691,general,Land
1692,general,Lizard/mo'o
1694,general,Husband
1695,general,Inquisitiveness (see also curiosity)
1696,general,Head
1696,general,Ignorance
1700,general,Illness
1700,general,Kahuna
1702,general,Intelligence
1702,general,Machinery
1702,general,Mill
1708,general,Logs
1709,general,"Hands, strong"
1709,general,Hands
1709,general,Logs
1712,general,"Home, who stays at"
1712,general,"Home, appreciation of"
1712,general,"Homeland, appreciation of"
1714,general,Graciousness
1716,general,"Homeland, appreciation of"
1735,general,Hospitality
1735,general,Hunger
1735,general,In-laws
1736,general,"Lover/sweetheart, whiling away time with"
1736,general,Lover/sweetheart
1737,general,Ignorance
1739,general,"Land, awarded to warriors"
1739,general,Land
1744,general,Love (see also affection)
1747,general,Insignificance
1752,general,"Hands, labor of"
1754,general,Messenger
1755,general,Love (see also affection)
1755,general,Lover/sweetheart
1757,general,"Kapu (see also law, rules)"
1757,general,"Law (see also kapu, rules)"
1759,general,Lei
1759,general,"Lovemaking, boast of"
1759,general,Lovemaking
1760,general,In-laws
1760,general,Kahuna
1761,general,"Labor/work, great amount"
1761,general,Labor/work
1763,general,Idleness
1763,general,Labor/work
1764,general,"Life, long"
1764,general,Life
1771,general,"Kapu (see also law, rules)"
1771,general,Livelihood
1772,general,Heiau
1772,general,Kahuna
1772,general,Moloka'i
1777,general,Lava
1778,general,"Lei, shell"
1778,general,Lei
1782,general,Laziness
1782,general,Manners (see also rude)
1784,general,Logs
1787,general,Haughtiness
1788,general,"Life, long"
1788,general,Life
1790,general,"Hospitality, abuse of"
1790,general,Hospitality
1791,general,Idleness
1791,general,Image
1792,general,"Laziness, and beauty"
1792,general,Laziness
1793,general,Image
1794,general,Image
1794,general,Importance
1797,general,Lava
1798,general,Labor/work
1799,general,Lizard/mo'o
1800,general,"Luck, ill or bad, in fishing"
1800,general,"Luck, ill or bad"
1801,general,Kahuna
1802,general,House
1808,general,Impudent
1809,general,Land
1810,general,Loneliness
1810,general,"Mate (see also husband, wife), lack of"
1810,general,"Mate (see also husband, wife)"
1811,general,Innocence
1811,general,Ivory
1811,general,Kahuna
1811,general,"Kinship, talking too much of"
1811,general,Kinship (see also family)
1812,general,Gossip
1812,general,Inquisitiveness (see also curiosity)
1813,general,"Homeland, pride in"
1813,general,"Homeland, appreciation of"
1813,general,Lei
1814,general,"Hills, climbing"
1818,general,Kahuna
1820,general,"Kahuna, duties of"
1820,general,Kahuna
1823,general,Hands
1823,general,"Mate (see also husband, wife)"
1826,general,"Kinship, unknown"
1826,general,Kinship (see also family)
1827,general,Lying
1833,general,Land
1834,general,Hands
1835,general,Love (see also affection)
1835,general,"Lover/sweetheart, securely held"
1835,general,Lover/sweetheart
1835,general,Lua (see also wrestling)
1836,general,"Labor/work, sharing"
1836,general,Labor/work
1838,general,Liquid
1841,general,"Land, ""bad"""
1841,general,Land
1847,general,"Head, added"
1847,general,Head
1851,general,Hospitality
1852,general,Maggot
1855,general,"Land, commoners"
1855,general,Land
1856,general,Guessing
1856,general,Maggot
1857,general,Hopeless
1864,general,Kahuna
1864,general,Love (see also affection)
1866,general,Hands
1866,general,Hypocrisy
1867,general,"Hands, gestures of"
1867,general,Hands
1867,general,Love (see also affection)
1868,general,Hands
1868,general,Hula
1869,general,Idleness
1869,general,Image
1869,general,Lips
1870,general,"Heart, humble"
1870,general,Heart
1870,general,Hesitation
1870,general,Humility
1870,general,Kindness
1872,general,Hopeless
1872,general,"Luck, boast of"
1875,general,Knowledge (see also learning. wisdom)
1875,general,"Learning (see also knowledge, teaching)"
1876,general,Government
1876,general,Island
1877,general,Lightning
1878,general,Hands
1880,general,Height
1883,general,Hide-and-go-seek
1885,general,Leadership
1886,general,Ink
1887,general,House
1889,general,Ivory
1892,general,Labor/work
1894,general,Labor/work
1897,general,Lava
1898,general,Lava
1899,general,"Hospitality, host"
1899,general,Hospitality
1899,general,"House, owner of"
1899,general,House
1900,general,Inconsequential
1900,general,Konane (game)
1901,general,Labor/work
1902,general,Idleness
1902,general,Ignorance
1902,general,Image
1907,general,Knowledge (see also learning. wisdom)
1908,general,Mirage
1909,general,"House, appearance and disappearance"
1909,general,"House, building of"
1909,general,House
1909,general,Mirage
1910,general,Lover/sweetheart
1911,general,Ignorance
1913,general,Height
1914,general,Height
1916,general,"Land, dry"
1916,general,Land
1920,general,"Health (see also disease, illness)"
1921,general,Humility
1925,general,Interest
1928,general,Insignificance
1931,general,Grief (see also mourning)
1932,general,Kinship (see also family)
1933,general,Gullible
1933,general,Lying
1938,general,"Moloka'i, raising a child"
1938,general,Moloka'i
1940,general,"Life, peaceful"
1940,general,Life
1944,general,Humiliation
1946,general,Head
1946,general,"Kauwa, ofLana'i,"
1946,general,Kauwa
1948,general,Insecurity
1948,general,Knowledge (see also learning. wisdom)
1949,general,Lei
1951,general,"Husband, missed opportunity for"
1951,general,Husband
1952,general,"Kauwa, uselessness of"
1952,general,Kauwa
1952,general,"Leaves, short"
1952,general,Leaves
1953,general,Leaves
1954,general,Leaves
1960,general,"Christian, death of"
1960,general,Christian
1961,general,"Lover/sweetheart, loss of"
1961,general,Lover/sweetheart
1962,general,Lover/sweetheart
1962,general,"Mate (see also husband, wife), loss of"
1962,general,"Mate (see also husband, wife)"
1963,general,Hospitality
1963,general,Kinship (see also family)
1964,general,"Luck, boast of, good"
1964,general,"Luck, boast of"
1967,general,Hunger
1968,general,Head
1968,general,Indoors
1969,general,Lei
1970,general,"Gourd (see also food, container for)"
1970,general,Kauwa
1970,general,Lei
1972,general,Lei
1975,general,Kapa
1976,general,Leeward
1977,general,Kahili
1977,general,Kapa
1978,general,Land
1982,general,"Kapu, abolition of"
1982,general,"Kapu (see also law, rules)"
1983,general,Kauwa
1985,general,Harm
1985,general,Impotence
1985,general,"Injury, self-inflicted"
1985,general,Injury
1985,general,"Man, impotent"
1985,general,Man
1986,general,"Kahuna, 'anii'anii"
1986,general,Kahuna
1988,general,Kire
1988,general,Leadership
1989,general,Homeless
1989,general,Insecurity
1989,general,Ladder
1990,general,Ivory
1992,general,"Lovemaking, knowledge of"
1992,general,Lovemaking
1993,general,Impudent
1994,general,Grass
1994,general,Love (see also affection)
1994,general,Lover/sweetheart
1995,general,Insignificance
1997,general,Lovemaking
2000,general,Ideas
2001,general,Kindness
2001,general,"Love, falling in"
2001,general,Love (see also affection)
2001,general,"Man, attractive to women"
2001,general,Man
2002,general,Harmony
2002,general,Lace
2004,general,Greed
2006,general,"Home, appreciation of"
2006,general,Imps
2009,general,Hands
2009,general,Idleness
2011,general,Instability
2014,general,Lips
2015,general,Illness
2015,general,Laziness
2017,general,Happiness
2017,general,"Health (see also disease, illness)"
2017,general,Life
2018,general,"Hands, red"
2018,general,Hands
2019,general,"Labor/work, hindering of"
2019,general,Labor/work
2019,general,Lava
2020,general,Grief (see also mourning)
2020,general,Hands
2020,general,Love (see also affection)
2024,general,Lava
2026,general,Horse
2026,general,"Labor/work, wasted"
2026,general,Labor/work
2027,general,"Labor/work, of woman"
2027,general,Labor/work
2029,general,Leaves
2031,general,Horse
2031,general,Legs
2032,general,Mat
2033,general,"Heart, heavy"
2033,general,Heart
2034,general,Grief (see also mourning)
2037,general,"House, without relatives"
2037,general,House
2038,general,Leadership
2039,general,Light
2042,general,Kindness
2043,general,Illness
2043,general,"Lei, gift of"
2043,general,Lei
2044,general,"Kapu, on plants"
2044,general,"Kapu (see also law, rules)"
2044,general,Lost
2046,general,Illness
2052,general,Hunger
2054,general,"Kapu, on birds"
2054,general,"Kapu (see also law, rules)"
2054,general,Love (see also affection)
2054,general,"Lover/sweetheart, reserved for another"
2054,general,Lover/sweetheart
2056,general,Hawaiian language
2058,general,"Life, span of"
2058,general,Life
2059,general,Horizon
2061,general,Lovemaking
2065,general,"Life, knowledge"
2065,general,Life
2066,general,Head
2066,general,"Health (see also disease, illness)"
2066,general,Hips
2068,general,Kinship (see also family)
2071,general,Leaves
2074,general,Insanity (see also craziness)
2074,general,Lizard/mo'o
2077,general,Gullible
2078,general,"Mate (see also husband, wife), search for"
2078,general,"Mate (see also husband, wife)"
2079,general,Ignorance
2079,general,"Lahainaluna, from an ignoramus"
2079,general,Lahainaluna
2082,general,Hospitality
2082,general,Hula
2082,general,Invitations
2085,general,Gullible
2088,general,Labor/work
2088,general,"Lahainaluna, through labor"
2088,general,Lahainaluna
2089,general,Gossip
2090,general,Labor/work
2090,general,Life
2093,general,Growth
2096,general,Legs
2097,general,Kahuna
2098,general,House
2105,general,"Lover/sweetheart, desirefor"
2105,general,Lover/sweetheart
2107,general,Growth
2108,general,Hero
2109,general,"Head, death"
2109,general,Head
2113,general,"Luck, ill or bad"
2114,general,Leeward
2115,general,"Heart, in the"
2115,general,Heart
2115,general,"Love, reawakened"
2115,general,Love (see also affection)
2117,general,Heedfulness
2118,general,"Injury, caution against"
2118,general,Injury
2119,general,Heedfulness
2119,general,"Injury, caution against"
2119,general,Injury
2120,general,"Injury, caution against"
2120,general,Injury
2121,general,"Injury, caution against"
2121,general,Injury
2122,general,"Kapu (see also law, rules)"
2123,general,Inquisitiveness (see also curiosity)
2125,general,Importance
2126,general,Ivory
2127,general,House
2127,general,Kinship (see also family)
2132,general,Light
2133,general,Kapa
2137,general,"Kauwa, tattoos of"
2137,general,Kauwa
2137,general,Labor/work
2139,general,"Land, commoners"
2139,general,Land
2143,general,"Luck, ill or bad"
2145,general,"Head, empty"
2145,general,Head
2145,general,Intelligence
2146,general,Hiccough
2148,general,Hips
2151,general,Hero
2152,general,"Home, lonely"
2152,general,"Home, appreciation of"
2152,general,Loneliness
2153,general,"Love, gentle"
2153,general,"Love, invisible"
2153,general,Love (see also affection)
2169,general,"Imu, permanently covered"
2169,general,Imu
2170,general,"Love, speed and importance of subtlety"
2170,general,Love (see also affection)
2171,general,"Mate (see also husband, wife), supernaturalt"
2171,general,"Mate (see also husband, wife)"
2172,general,Legs
2173,general,"Husband, lazy wife"
2173,general,Husband
2173,general,Laziness
2174,general,"Husband, lazy"
2174,general,Husband
2174,general,Laziness
2175,general,Mat
2176,general,"Mat, makaloa"
2176,general,"Mat, patterned"
2176,general,Mat
2177,general,Head
2177,general,Kinship (see also family)
2178,general,"Life, conditionsfor"
2178,general,"Life, thriving"
2178,general,Life
2179,general,Ivory
2182,general,"Injury, to piko"
2182,general,Injury
2183,general,Hips
2184,general,Lei
2186,general,Knife
2187,general,Lizard/mo'o
2188,general,Hero
2191,general,Leprosy
2193,general,"Hula, ku'ilii'au"
2193,general,Hula
2193,general,Moloka'i
2193,general,"Medicine (see also health, herbs, illness)"
2196,general,Hospitality
2197,general,Leaves
2198,general,"Hand, loss of"
2205,general,Head
2205,general,Ignorance
2206,general,Incomprehensible
2206,general,Menehune
2208,general,"Gourd (see also food, container for)"
2208,general,Life
2209,general,"Loss, is another's gain"
2209,general,Loss
2210,general,Grief (see also mourning)
2210,general,"House, of love"
2210,general,House
2210,general,"Love, of"
2210,general,Love (see also affection)
2210,general,Man
2214,general,Kindness
2217,general,"Labor/work, sharing"
2217,general,Labor/work
2217,general,Laughter
2223,general,Kinship (see also family)
2223,general,Loincloth/malo
2228,general,"Kapu, on clothing"
2228,general,"Kapu (see also law, rules)"
2229,general,Grunting
2231,general,"Kinship, of cousins"
2231,general,Kinship (see also family)
2232,general,Hospitality
2232,general,Imu
2232,general,Leprosy
2233,general,Ivory
2235,general,Greed
2239,general,Imu
2239,general,"Labor/work, industrious"
2239,general,Labor/work
2241,general,"Hills, climbing, triple"
2241,general,"Hills, climbing"
2243,general,Grovel
2244,general,"Head, thick"
2244,general,Head
2256,general,Lost
2267,general,Hands
2267,general,Labor/work
2268,general,"Lahainaluna, listening"
2268,general,Lahainaluna
2270,general,Herbs (see also medicine)
2270,general,"Medicine (see also health, herbs, illness)"
2271,general,"Man, of substance"
2271,general,Man
2271,general,Maturity
2274,general,Lechery
2274,general,Lust
2274,general,Man
2275,general,"Hardship (see also difficulties, problems)"
2280,general,Growth
2280,general,Horse
2285,general,"Hills, climbing"
2289,general,Independence
2290,general,Hands
2290,general,"Kapu (see also law, rules)"
2290,general,"Mat, lauhala"
2290,general,Mat
2292,general,"Hills, climbing"
2294,general,Intestines
2295,general,"Labor/work, anger"
2295,general,Labor/work
2298,general,Heat
2299,general,"Health (see also disease, illness), of children"
2299,general,"Health (see also disease, illness)"
2303,general,Heaven
2305,general,Indecision
2312,general,"Lei, shell"
2312,general,Lei
2313,general,"Medicine (see also health, herbs, illness)"
2314,general,Independence
2315,general,"Hips, movement of"
2315,general,Hips
2315,general,Hula
2317,general,Kahuna
2318,general,Knowledge (see also learning. wisdom)
2319,general,"Love, misty"
2319,general,Love (see also affection)
2320,general,Hospitality
2322,general,Loner
2323,general,Ivory
2324,general,Marriage (see also intermarriage)
2325,general,Hole
2328,general,"Gourd (see also food, container for)"
2329,general,"Learning (see also knowledge, teaching)"
2330,general,Insecurity
2331,general,Homeliness
2333,general,Lying
2335,general,Intelligence
2336,general,"Land, ownership of"
2336,general,Land
2337,general,Ignorance
2337,general,Intelligence
2337,general,Knowledge (see also learning. wisdom)
2338,general,Idleness
2338,general,Image
2338,general,Laziness
2339,general,Ignorance
2341,general,Kinship (see also family)
2341,general,Loincloth/malo
2342,general,Intermarriage
2342,general,"Kapu (see also law, rules)"
2343,general,Ignorance
2343,general,Knowledge (see also learning. wisdom)
2345,general,Lover/sweetheart
2345,general,Lowlands
2347,general,Love (see also affection)
2347,general,Lover/sweetheart
2350,general,Gossip
2351,general,Letter
2358,general,Lei
2359,general,Lack (see also scarcity)
2360,general,"Gourd (see also food, container for)"
2360,general,Heiau
2360,general,Kauwa
2364,general,Greed
2364,general,Hunger
2365,general,Greed
2366,general,"Labor/work, industrious"
2366,general,Labor/work
2371,general,Husband
2372,general,"Labor/work, another"
2372,general,"Labor/work, profit from another's"
2372,general,Labor/work
2372,general,Laziness
2373,general,Hair
2374,general,"Gourd (see also food, container for)"
2374,general,Moloka'i
2376,general,"Luck, boast of"
2377,general,Mischief
2378,general,"Head, bald"
2378,general,Head
2381,general,Kindness
2381,general,"Lahainaluna, from the living"
2381,general,Lahainaluna
2382,general,"Labor/work, eagernesstofinish"
2382,general,Labor/work
2386,general,"Labor/work, easy"
2386,general,Labor/work
2387,general,Heat
2388,general,Labor/work
2388,general,Life
2389,general,Husband
2391,general,Husband
2397,general,Husband
2401,general,Husband
2402,general,Habitation
2402,general,House
2402,general,Man
2403,general,"Luck, boast of"
2404,general,"Leaves, falling"
2404,general,Leaves
2404,general,Life
2405,general,Ignorance
2405,general,Impossibility
2405,general,Knowledge (see also learning. wisdom)
2405,general,"Land, foreign"
2405,general,Land
2406,general,Life
2410,general,Habits
2412,general,Impotence
2412,general,"Man, impotent"
2412,general,"Man, old"
2412,general,Man
2415,general,Itchiness
2416,general,"Hair, on chin"
2416,general,Hair
2417,general,Heat
2417,general,Lava
2418,general,Kahu
2421,general,Height
2423,general,"Grope, in darkness"
2423,general,Indirect
2424,general,Mainstay
2428,general,"Hurts, past"
2429,general,Labor/work
2430,general,Hypocrisy
2432,general,Hands
2433,general,Lovemaking
2435,general,"Land, products of the"
2435,general,Land
2435,general,"Landlords, absentee"
2436,general,"Gourd (see also food, container for)"
2437,general,Goodness
2437,general,Heaven
2438,general,Labor/work
2439,general,"Kahuna, gods of"
2439,general,Kahuna
2444,general,Husband
2445,general,Maika (game)
2446,general,"Mate (see also husband, wife), of"
2446,general,"Mate (see also husband, wife)"
2447,general,"Lover/sweetheart, boast of"
2447,general,Lover/sweetheart
2447,general,"Man, boast of"
2447,general,Man
2450,general,Labor/work
2451,general,Government
2451,general,"Kapu, observation of"
2451,general,"Kapu (see also law, rules)"
2453,general,Hospitality
2453,general,Love (see also affection)
2454,general,"Love, fire of"
2454,general,Love (see also affection)
2454,general,"Lover/sweetheart, attempt to steal"
2454,general,Lover/sweetheart
2455,general,Hope
2455,general,"Love, slow response to"
2455,general,Love (see also affection)
2456,general,Laziness
2458,general,Growth
2459,general,"Learning (see also knowledge, teaching)"
2460,general,"Husband, selection"
2460,general,Husband
2461,general,Love (see also affection)
2461,general,"Mate (see also husband, wife), sleeping with"
2461,general,"Mate (see also husband, wife)"
2462,general,"House, vacant"
2462,general,House
2463,general,Lover/sweetheart
2466,general,Kiss
